Pais;Ecoregion;Km total;Species;size;distance
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;170
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;12;148
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;40
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;20;118
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;7;118
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;92
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;6;348
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;249
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;14;200
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;11;72
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;2;30
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;2;60
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;4;45
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;12;68
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;12;135
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;2;235
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;4;217
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;102
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;2;170
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;8;0
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;2;78
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;6;50
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;15;92
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;7;78
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;5;35
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;40
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;4;35
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;35
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;35
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;4;75
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;10;0
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;6;0
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;30
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;75
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;178
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;33
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;37;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;5;10
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;30;80
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;40
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;25
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;15
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;6;184
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;20
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;20;31
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;1;60
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;236
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;6;256
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;6;140
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;6;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;50;15
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;1;225
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;190
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;3;90
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;45
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;0
Colombia;Magdalena-Uraba moist forests;226,8;Amazona ochrocephala;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;33
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;70
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;12;50
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;9;35
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;78
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;21
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;40
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;8;40
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;30;8
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;15;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;15
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;70
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;1;40
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;60
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;10
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;80
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;6;30
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;120
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;95
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;96
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;35
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;90
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;84
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;4;138
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;6;140
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;78
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;45
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;1;15
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;87
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;96
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;4;20
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;6;20
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;10
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;10
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;800;110
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;50;110
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;80
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;8;60
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;6;20
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;1;30
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;12;160
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;10
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;6;100
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;40;87
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;60
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;9;10
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;7;60
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;3;20
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;1;112
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;25
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;6;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;40;134
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;200
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;80
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;62
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;1;10
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;70
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;1;55
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;65
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;4;0
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;200
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;6;100
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;3;0
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;25
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;16;200
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;1;40
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;45
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;40
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;40
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;4;0
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;2;72
Colombia;Magdalena-Uraba moist forests;226,8;Amazona amazonica;5;0
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;6;65
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;2;78
Colombia;Magdalena-Uraba moist forests;226,8;Eupsittula pertinax;14;5
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;4;40
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;40
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;0
Colombia;Magdalena-Uraba moist forests;226,8;Brotogeris jugularis;2;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;6;250
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;78
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;4;60
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;5
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;7;0
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;40
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;20;25
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;7;70
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;5;60
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;5;50
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;1;50
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;6;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;10
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;50
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;8;50
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;1;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;6;10
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;5;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;5
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;50
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;3;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;70
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;20;196
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;7;40
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;27
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;6;58
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;90
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;24
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;120
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;5
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;9;60
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;20;25
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;8;10
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;4;52
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;2;5
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;6;250
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;5;274
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;4;10
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;44
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;5
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;3;7
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;14;45
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;9;25
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;25
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;2;15
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;2;120
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;2;52
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;2;169
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;1;60
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;2;119
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;2;40
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;2;170
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;4;10
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;1;106
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;4;90
Colombia;Sinu Valley dry forests;320,5;Amazona ochrocephala;2;5
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;2;30
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;35
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;16;40
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;18;30
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;10;30
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;1;30
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;50;27
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;20;310
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;18;130
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;35;200
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;0
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;60
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;13;85
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;11;8
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;78
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;2;389
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;6;165
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;80
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;10;120
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;12;180
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;12;45
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;50
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;40
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;10;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;128
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;0
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;15
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;16;20
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;14;25
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;57
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;66
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;45
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;1;20
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;140
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;5;0
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;40
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;12;50
Colombia;Sinu Valley dry forests;320,5;Ara ararauna;2;130
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;6;65
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;45
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;1;45
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;75
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;1;20
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;43
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;40
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;10;15
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;30
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;1;13
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;18
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;0
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;72
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;3;50
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;10
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;20
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;0
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;7;25
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;52
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;6;25
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;10;420
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;81
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;4;167
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;2;0
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;6;40
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;4;235
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;70
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;2;120
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;6;83
Colombia;Sinu Valley dry forests;320,5;Brotogeris jugularis;13;180
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;1;30
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;1;50
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;3;55
Colombia;Sinu Valley dry forests;320,5;Eupsittula pertinax;6;40
